"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","Time"
126227,116035,193638,114915,103955,160116,66327.8,36.4442
84077.1,90724.7,175594,67430.9,71715.6,144190,30036.7,36.4505
75339.3,83382.2,159792,42417.2,46808.1,129190,38324.4,36.4571
100755,100731,185351,76897.8,78239.8,145190,76719.7,36.4586
89340.5,94841.3,172630,68725.9,75919.6,144033,62163.6,36.4587
78885.6,81643.5,159548,70211.5,75945.1,143775,67795,36.4616
98923.3,96679.4,184332,120268,113358,158514,94983,36.4682
86782.2,90603.8,176423,60767.7,65776,138625,60268.7,36.4967
96886.8,97155.6,175741,81622.1,78434.1,150808,58696.2,36.5096
117936,123628,189460,81852,91549.6,142001,83078.4,36.5519
98082.5,101907,180598,54923.5,56855.4,138763,65598.2,36.5616
109222,99971.1,186144,88296.3,83123.1,154971,81071.4,36.5642
99435.3,98819.2,175930,51497,52731.3,135584,94126,36.568
125501,120137,198410,82524.9,79182.7,147204,115194,36.5688
61128.4,64315.5,155390,91083.7,106309,144602,29821.1,36.5724
136234,129321,199510,87743.1,83268.8,154413,84002.1,36.5724
100699,102502,188943,69094.3,74053.8,144819,47905.8,36.5831
113249,116939,186410,82666.1,88237,148196,56244.7,36.5861
88445.4,92118.3,176282,51348.1,55489.4,132598,32271.8,36.6178
90444.6,95193.8,175380,74726.8,84164.6,140464,92361.9,36.6489
99268.9,103060,183436,84114.2,86461.7,144726,60045.7,36.6499
92804,96177.9,181256,74265.4,83865.1,139805,45174.4,36.6744
93849.3,98324.8,176592,73687,76699.2,145229,47660.2,36.679
106798,109006,181874,95428.3,96971.5,148840,59179.7,36.7193
118761,124496,188439,80780.5,87535.8,143576,51289.4,36.7584
98623.1,106383,181587,61989.1,67683.4,138722,50332.5,36.7628
104020,108641,175225,54786.8,59400.2,135128,55385.7,36.7659
99225.1,105378,183146,102732,114569,147983,70416,36.766
114844,103293,187006,115866,111199,158940,115757,36.7715
110886,114579,188804,59982.3,62998.8,138582,67048.9,36.8044
92109.6,97478.6,176925,90688,99564.3,145082,84625.8,36.8055
106836,109829,186880,87405.2,95839.1,145256,60314.4,36.8081
94498.2,96473.5,177253,91815,95029.5,149429,59698.8,36.8278
81040.4,86588.7,169027,65431.5,74481.4,135858,36148.2,36.8312
91055.7,98766.1,169537,47091.7,53060.9,129611,30715.2,36.8344
74267.7,76743.1,160174,68174.6,73095.1,141994,50125.3,36.8598
81359.7,90897.5,169259,57290,66622,135080,25915.7,36.8617
87452.4,94043.2,165617,47703.9,52112.8,133593,54069.8,36.8785
72508.1,70909.8,157417,92370.9,97685.7,150964,72885.3,36.8875
88301.3,90892.9,179750,66368.5,69689.9,145180,53496.9,36.8887
93381.9,100097,169567,54470.4,61129.9,133432,38449,36.9061
88853.2,94245.3,173152,68888.5,76207.7,137859,37778.7,36.9138
91674.8,100020,169512,70606.7,76341.3,141864,67488.5,36.915
128368,124833,198851,92669.7,95082.5,151517,91582.9,36.9151
69229.3,76811,152337,39933,45795.2,127605,31174.3,36.9275
90671.1,95055,172960,99571.9,107302,147634,78672.1,36.9626
115709,120023,189048,71363.6,75302.2,144300,74900.2,36.9648
129211,124204,201908,105570,103279,156058,70712.7,36.9689
107596,110870,178899,76291.2,78073.8,147912,48024.7,36.973
88875.8,93527.6,165647,54460.3,56558,135540,42602.7,36.9749
61732.5,69474.1,148233,42889.3,49759.1,128767,32852.4,36.9765
78828.1,77343.7,165539,51555.3,53268.9,141658,36888.8,36.9971
72246.2,73565.3,159158,80869.4,79492.2,151346,24182.3,37.0034
71335.6,80098,159660,63659.7,74749.4,138503,27315.3,37.0065
92815.7,98053.6,169365,64885.9,69725.5,139321,81909.8,37.007
80047.8,88561.8,159535,56061.7,62073.9,135334,26861,37.0183
116698,117189,188296,86138.1,88743.9,150845,93595.7,37.0229
68854.6,73836.8,156022,33627.5,39215.5,118441,30041.3,37.0265
70983.2,71479.4,162442,58301.6,64707,134825,57842.5,37.0277
71898.8,78325,150581,74732.5,85749.5,140933,37635.1,37.0281
78782.1,84016.6,167153,82576.1,92383.6,143856,34098.8,37.0377
110898,114728,186259,59439.5,60287.3,138520,46662.2,37.0467
83273.4,85364.7,173161,58597.9,62383.4,134898,43425,37.047
94894.1,98992.5,173220,90537.5,94614,149130,84173.9,37.0564
84196,89475.2,166109,67716.1,73336.4,141783,80292.9,37.0657
91016.3,87380.4,173061,54500,57397.4,138427,42974.2,37.0775
100515,100315,186996,79690.1,86540.5,144026,94250.4,37.0891
94141.6,99757.1,182642,69724,73029.6,143880,26472.7,37.1038
126346,124300,196386,104801,102402,156499,123046,37.1083
105033,106691,175604,72104.3,75895.9,144986,80585.5,37.1123
74907.4,82456.5,165483,53426.7,64806.2,128765,38058.3,37.1126
108621,104668,190265,108367,105121,153593,161472,37.1308
104031,107230,186991,65536.6,69669.3,143516,50933.4,37.1478
83046.3,90911.8,173163,37984.8,43373.1,124436,38849.4,37.1484
115714,112862,185861,77558.2,78316.7,146133,94289.9,37.1793
109433,112783,179304,90709.4,96656.9,148549,65345.7,37.2086
108947,98395.3,189920,121157,114553,165239,78934.6,37.2274
119675,120550,193565,80298.4,81450.9,145656,105535,37.2359
106224,105578,181685,76707.4,77275.3,147675,112450,37.2441
98048.5,96829.4,181303,58884.7,60956.4,138225,61287.3,37.2504
96647.7,99937.5,182181,58457.1,62832.2,137242,60766,37.2578
70640.8,76298.5,154390,43076.8,47077.9,123177,26721.1,37.264
78156.1,86097.2,166424,37182.5,42277.5,114843,35620.2,37.2704
78866.2,85718.4,167358,85252.2,98799.6,143963,36719.2,37.2727
123668,120860,193501,116252,117824,155570,83245.8,37.2796
119369,112611,188806,88674.3,88107,152990,97481.3,37.2804
99237,108183,180037,61824.5,68107.9,136087,45137.1,37.2841
95226.9,98903.3,176714,100618,104521,151316,62456,37.2893
67866.9,74285,158914,53363,65231.9,132058,46124.7,37.2921
111501,110076,189327,101202,101673,153653,81305.9,37.2968
117371,109507,195563,98889.5,96125.8,154983,80412.5,37.301
86015,92659.6,168556,47160.9,52020.7,133487,43299.4,37.3062
111538,108755,188709,118774,118206,157586,83625.3,37.3141
80795.9,85967.2,171558,53298.1,59724.2,131473,46953.3,37.3215
111394,115760,192111,55383.1,59559.6,134042,91743.5,37.3223
76374.2,79222.5,160402,93145.7,101433,145976,42841.1,37.3232
89641.2,95065.3,164939,65767.7,68586.3,144310,55769.8,37.3313
74288.3,76031.8,162101,64143.7,72790.4,138071,41888.9,37.337
108319,112605,189182,65914.5,65919.5,141915,61960.6,37.377
72287.8,75607.8,155807,89429.2,93736.8,147860,64798.2,37.3783
122367,120176,196844,112251,115823,153211,65116.6,37.3813
138833,131615,198677,106757,104314,159203,55340.5,37.3896
112104,110846,188650,87024.6,87125.2,148929,71776.5,37.3949
97097.4,104854,176189,54229.8,59978.6,134237,58579.8,37.3965
95563.9,100002,178905,50818.6,56358.2,135123,52457,37.4095
116152,121929,189921,82833.6,87092.5,144827,62497.1,37.4141
76405.7,79464.4,163426,59842.6,65580.5,135647,45702.7,37.4224
108136,109170,188589,66240.1,66447.5,145516,60825.2,37.425
117857,111826,194045,63497.1,62016.4,144020,59907.4,37.4286
110133,109791,186241,84186.6,83522.9,149284,85090,37.4316
92284,98739,177188,58993.8,65210.6,135719,54962.5,37.4356
83452,88676.4,168830,60087.6,66843.5,138253,55103.9,37.4424
76269.1,79783.8,164946,50728.3,54563.7,134822,22609.7,37.452
131378,126568,200344,80558.8,76859.2,150839,78753.9,37.4741
88495.1,93098.3,170162,64001.2,71639.7,136015,41601.4,37.4846
90836.4,96560.5,181645,76451.8,83868,143672,35922.1,37.4925
67003.3,75117.9,152952,68659.9,76463.8,138210,35053.9,37.4954
73026.3,75256.1,159301,74889.6,82259.4,144764,68617.4,37.5014
82427,90396.7,166682,62221.5,68517,140554,52680,37.5078
112261,114298,189600,71394.2,76200.4,142944,113978,37.512
113953,115074,185348,94534.3,94554,152217,101217,37.5238
96610.5,99139.5,183807,72896.8,75712.9,141859,97450.4,37.5247
132795,130825,197966,92884.1,87487.8,155927,74064.8,37.5297
84977.6,92479.2,169170,63061.1,66737.7,138470,54071.9,37.5347
79067.5,81359.6,160687,75814.8,85924.9,142237,40898.2,37.5473
100891,104914,188763,59808.1,66629.1,137805,83719.9,37.5531
132630,130077,200054,84232.8,82366,151022,112416,37.5563
92768.6,98836.9,168195,78847.7,83980.3,144937,47694.4,37.5621
97618.7,100932,184330,102450,109367,151108,82192.2,37.57
82651.2,84905.7,169989,69766.1,73947.1,142455,84687.1,37.5938
116605,108698,188504,119095,123824,155063,179676,37.6015
118828,126645,192425,51202.3,56051,131348,71744.8,37.6069
96215.1,107005,180629,48896.3,54705.1,131349,34795.1,37.6132
79867.3,87243.3,161852,52729.7,59353.3,134114,47478.8,37.6273
97532.2,98741.4,186196,107444,113054,151381,65429.9,37.6433
147000,127105,205841,97411.9,85224.7,159204,74288.2,37.6433
91687.1,95988.3,172256,72708.5,76631.5,144873,71371.4,37.6445
111488,110128,187136,90390,90175.1,149458,78430.9,37.6493
83022.1,91305.7,167561,59692.3,68681.4,135767,35993.1,37.6685
92174,95336.7,184270,64706.3,68249.9,141207,58176.8,37.6741
133220,124170,193506,102378,96011.7,154784,168552,37.6753
124069,123245,196004,102277,105792,153178,25182.5,37.6811
115217,116509,187647,80621.9,83211.6,149019,70374.1,37.6923
93122.7,92945,179987,61257.1,67567.8,139343,41034.1,37.7025
112219,107165,193285,76458.4,79311.7,143609,49338.4,37.7055
96425.2,100810,175254,62550.3,69179.9,136035,65965.3,37.7071
153143,142447,204000,106259,105557,152593,90209.9,37.717
112728,111174,183667,87149.5,91537.3,150429,71903.8,37.7171
81564.7,89569.5,163090,52591.2,59843.8,131576,49813.2,37.7277
121894,113671,197188,89852.2,85511.9,156219,97235.1,37.7355
111996,107226,188561,112572,116279,155410,56036.4,37.7639
94499,96101.9,179007,100899,108734,148815,126254,37.7675
63005.1,69783.1,150684,41950.1,50782,128682,24469.4,37.771
105253,105926,184055,74026.5,80604.1,139346,64534.6,37.7711
79372.7,85811.9,162736,78131.1,85781.8,144702,30367.8,37.7718
77766.2,81069.3,164550,57370.7,62818.3,135057,56443.5,37.7728
124969,125907,189903,109310,116040,155014,80265.3,37.7818
128002,117743,201487,116891,117864,155433,137322,37.7892
79734.7,82768.5,165885,109944,113940,153085,43101.9,37.79
91669.3,98737.9,176887,96550.8,109692,146402,89393.5,37.7979
92546.3,97603.2,172866,61332,67052.8,138026,84797.6,37.814
103542,107992,186235,75275.1,78494.3,145056,65172.8,37.816
85557.1,92877.1,165716,65981.1,71081.1,142229,40797.7,37.8197
93830.2,98457.5,173304,68058.7,71330.6,141914,55540.9,37.8212
82819.7,89863.7,167703,43787.9,49284.2,124285,41996.5,37.8216
103444,105970,176595,58364.8,59027.8,141158,67506.8,37.8261
80092.1,85266.3,168668,58226.9,62936.1,139646,32272.1,37.8377
62855.3,69721.3,149740,91536.4,108931,143951,40214.9,37.8444
72636.9,80608.7,153078,39328.7,45292.8,125006,44098.9,37.8476
99413.1,103345,188293,62438.9,67484.9,138988,77245.6,37.8795
82758.5,87419.3,172619,55432,60730.7,138495,87879.8,37.8905
71586.1,76901.9,153306,46906.7,52642.1,132334,26512.6,37.8924
95065.2,97895.9,173452,67856.3,70860.1,144532,35908.8,37.8992
97316.3,103763,178459,55956.5,61120.5,138695,34356,37.91
103997,105644,187543,94969.3,97911.7,150590,73618.2,37.9325
94099.2,93824.5,177396,89090.1,93521.7,146759,104947,37.9687
64505.8,73247.9,150815,49872.8,59192.7,131582,23036.7,37.9723
81300.9,84086.1,167512,78228.4,83182.7,144120,52426.7,37.9915
112395,114035,177405,72067.1,74827.5,142613,60770.4,38.03
76740.7,82553.7,161795,44339.6,49285.4,131668,30222,38.0368
61154.1,66201.3,148880,42380.1,49452.8,131248,24050.9,38.0603
88863,93676.8,175332,57732.6,64398.3,138522,30173.4,38.1517
108606,114963,191616,82841.3,89302,144232,56344.3,38.167
60976.6,64019,150990,99177.8,107227,148920,33490.1,38.18
81974.8,83438.1,166458,46684.3,51257,132100,52820,38.1814
94048.1,99937.4,169174,87782.9,91935.4,148154,59313.9,38.1867
107953,104903,184111,91623.2,94948.9,150904,62011.7,38.1897
86936.2,92192.8,176615,66443.7,73437.5,135073,59639.7,38.197
71441,77145.6,162251,43345.5,48567.5,128726,43535.3,38.207
81750.6,85863.3,163785,53972.3,60922.5,134031,63636.2,38.2078
92865.3,96010.3,175174,84890.9,84213.9,149745,50729.6,38.2169
138569,135618,199396,98167.2,96617,154733,95406.4,38.2213
86312.1,88411.3,170136,71720,80262.2,138949,43857.3,38.224
67558.9,69039.8,152408,78726.7,87770.3,140907,22619.2,38.2278
81595.3,89653.3,165710,45456.7,53368,124901,39015,38.234
80819,90266.9,157278,53558.4,60182.9,136738,33813.2,38.2382
62899.3,66492,153064,67507.6,77297.9,139886,19034.5,38.2463
104679,105365,184162,65533.9,67501.1,141995,62355.2,38.2475
94802,97909.5,169913,98198,107789,148064,86020.5,38.2514
70385.1,76401,160365,73365,87405.9,137650,34123.5,38.2611
68444,74817,154533,70822.7,78806.9,142104,33451.9,38.2671
92413.2,99805,177387,62808.6,66996.2,138601,40612.7,38.2773
105589,109822,184643,64573.7,66857.8,142592,51748.6,38.3015
95668,98746.5,179812,77552.3,84951.9,143941,61581.2,38.3073
102793,107964,174582,99473.3,101686,152531,49442.2,38.3112
79544.8,83917.2,175664,65225.9,76321.1,138543,37478.6,38.3177
89268,86928.4,175608,64012.8,71572.3,135456,44135.6,38.3231
76194.5,76235.4,162570,96543.2,97427.4,152659,54958.7,38.3448
80749.5,84617.8,175993,48662.1,55742.3,129846,56934.6,38.3698
94192.1,94868.8,177493,91012.8,94594.2,148687,82306.2,38.3778
93608.4,93489.6,182702,87686.8,92309.5,148320,55222.4,38.3906
91967.2,97925,170008,58178.7,64545.4,138486,53407.5,38.3908
75920.3,80720.2,162230,47694.1,53306.6,130811,24124.6,38.3909
62680.4,70620.9,149129,49367.9,57658.8,134203,28417.5,38.3936
115653,113595,193467,81176.8,85446.9,147636,141924,38.3944
110498,107016,189484,71701.9,75303.1,144062,71439.4,38.3986
81844.3,85480.3,168629,44376.9,48125.3,134440,29721,38.403
97218.7,102460,182125,109686,114481,150830,89530.4,38.4052
103175,111159,180546,85857.6,94529.4,145166,71979.6,38.4105
88984.6,91940.7,169568,78893.6,83090.1,145574,53052.9,38.4294
76767.4,82910.6,155938,53621.6,58387.8,135531,30168.5,38.4295
95570.9,105019,172918,76987.1,84884.8,145366,69252,38.4308
101901,106006,176469,82445.1,82086.1,148709,72204,38.4498
88981.4,95107.6,179454,49011.9,51598.8,131590,38701.7,38.4502
122688,121476,193105,92355.4,97340,145798,86042.1,38.4545
87036.7,94845.8,176592,60693.1,68962.6,138732,45104.9,38.469
70920.7,74620.3,160197,95159.9,107183,145020,54047.9,38.484
120187,114115,181928,119057,113762,159043,79666.6,38.4864
97702.1,99453.7,179731,76351.1,82956,142056,66263,38.491
86991.9,87100.1,177378,63684,65570.1,141921,51986,38.5043
85230.7,88648.8,169292,53150.6,57091.6,131701,47533.7,38.5101
89473.2,90959.3,169502,85475.3,92812.4,145788,78711,38.5121
94848.4,100531,176283,46209.2,51560.4,130350,63699,38.5154
67452.2,75863.8,152418,49240.6,59169.3,132243,44939.1,38.5183
75293.6,80961.9,166782,86602.5,94736.3,143835,44085,38.5269
87061.4,93131.9,173364,88743,103443,143675,72314.2,38.5455
100269,105560,184313,61899,64749.6,142462,74063.9,38.5479
113935,114723,186013,83754.5,83553.6,148514,111753,38.5578
89605.1,93724.5,169256,57717.9,63510,137625,50675.6,38.569
96275,104921,172049,63830.1,70596.7,139729,67317.4,38.5803
110000,111145,189759,78275.3,80899.5,147991,63431.2,38.5855
99218.5,91815.4,176320,107153,106193,155131,65940.3,38.5856
120855,118215,192643,98616.4,100304,148340,104614,38.5961
88084.4,85087.6,176181,67344.4,71393.4,145771,36265.8,38.6047
62747.8,65232.6,148052,80098.7,90112.2,141490,37568.8,38.6065
96123.9,103677,176148,59621.7,66476.8,137586,53778,38.6074
78303.7,81626.3,166004,82353.4,93935.5,143625,52586.5,38.6122
93344.9,99911.2,172187,48110.8,53686,129017,46048.1,38.6127
77042.9,85592.3,164335,37768,41747,120192,30308.2,38.6206
77818.5,81333.1,164953,61686.3,71458.3,134934,63874.9,38.6216
111148,105222,197334,104761,99333.8,157328,62666.8,38.6226
69587.5,78519.6,151990,40463.2,47962.3,128496,24112.8,38.6266
80442.8,87357.2,171814,46870.9,55004.1,128543,57721.8,38.6276
120005,113191,194061,112134,109731,158060,95720.2,38.629
86128.7,87520.9,172225,85705.2,91018.4,147907,61128.9,38.6581
104030,105195,179481,78956.8,83191.6,145312,70510.6,38.6678
103091,106318,182546,66234.1,71113.1,139201,120105,38.6691
114153,117621,187778,77749.8,78899.1,148832,66276.4,38.6771
72986,73532.4,162654,61794.8,65892.4,141365,17142.5,38.678
80932.3,84932.4,168502,53204.4,58770.5,133687,52577.1,38.6913
77259.7,85040.2,165668,49452.2,57067.3,131905,54794.1,38.6993
91437.7,95308.3,176858,56068.1,60457.6,136515,45265.3,38.7084
86026.6,92543.8,174405,69455.2,74922.1,141708,40096.6,38.7295
86694.6,90376.1,174608,71657,76830.5,142774,102073,38.7303
71134.3,74716.3,159811,72731.2,76756.5,145273,28899.9,38.741
112339,109031,194401,108095,110884,156026,88509.7,38.7555
117477,114665,190038,82057.9,81871.3,149392,83586.8,38.7613
58110.9,61194.3,149680,53905.9,59559.4,138419,21600.3,38.7686
89804.8,96205.9,174903,94330.8,109124,146178,42910.6,38.7897
132164,124285,201168,81444.5,81284,148484,53574.1,38.7907
99203.5,101970,179538,61406.3,62768.8,142224,56223,38.8202
118272,117771,189994,91776.1,93289.8,149097,86536.1,38.8239
99288.5,100336,177188,96938.8,95188.2,153656,63837.3,38.8313
113581,112349,188738,99225.5,95244.6,152449,134798,38.8458
98486.2,99009.7,176163,73524.7,73562.7,147424,55634.5,38.8522
114152,112983,192105,92813.7,89451.3,153939,82472,38.8634
144883,132915,200510,124494,117285,162031,101061,38.8726
65575.2,71351.3,151612,45987.6,53069.6,131899,42209.1,38.8736
99287.5,101644,179251,92376.8,98071,148916,51039.1,38.8852
86708,94673.7,179112,54965.2,62411.5,132766,37477.7,38.8939
80425.8,82349.4,162205,59735,65165.4,139117,62148.7,38.9194
86156.5,88717.3,166033,101073,105282,151120,59595.3,38.9411
79907.1,80503.2,161888,80713.8,90052,144155,44073,38.9637
92453.4,95068.1,180245,70275.4,77614,139299,64856,38.9716
113995,115162,192610,98980.7,104995,148485,54380.8,38.9734
73700.8,79342.5,155580,67556.2,72829.6,143996,60061.5,38.975
71945.8,81983.2,155440,38492.4,43579.9,127996,40458.7,38.9767
102165,102826,178234,75872.8,77361,146198,95956,38.987
147689,134656,204711,98632,94478.3,158076,108424,39.0081
121385,123792,192944,91150.6,94300.4,148624,90465.5,39.0162
101603,103372,182189,79411,84028.4,145784,47056.4,39.0165
66620.9,70124.3,152933,54294,61691.3,139514,36462.2,39.0229
81411.2,82658.4,170082,62897.2,64979.2,139647,50864,39.0235
81192.3,89567.2,159208,59785.4,66258.8,138698,31320.3,39.0241
74747.2,80770.1,159361,86368.4,94548.1,145502,31748.6,39.0353
64342.4,69943.2,152101,62149.9,72223.1,135312,26833.5,39.0476
109473,102073,191213,86269.2,87116.6,148202,124907,39.0537
78090.9,81409.7,169537,77798.9,85947.5,143880,75845.7,39.0594
109370,107762,185471,114399,108007,158666,133515,39.0637
83807,87947.6,159167,93593.3,103514,147782,69292.9,39.0925
90566.9,99131.6,171860,82396.9,88391.7,148078,37693,39.0934
74794.1,80018.6,158756,65744.4,72476.5,142264,30632.5,39.1087
124845,121227,196868,78580.4,77164,147781,87420.1,39.1106
119838,120512,192808,97152.3,99249,151454,89669.7,39.112
129679,124633,196420,92049.8,88314.6,152503,100391,39.1213
82136.4,82589.2,162520,97889.5,101878,148630,136832,39.1215
78857.6,82567,164902,58586.5,65758.6,134761,38994.7,39.1237
92713.1,92062.9,175633,100157,108556,149919,79305.2,39.1243
78912.8,81646.7,166374,52266.9,55469.3,135135,39606,39.1311
83799.1,88298.8,172619,64403.5,71702,141357,37451.6,39.1335
97063.9,101214,179329,82065.8,88404.3,143467,64332.9,39.135
93331.2,93737.8,183267,86656.9,89117.4,151112,51459.7,39.1366
108193,107497,187157,106862,114236,150967,67992.9,39.1449
97524.1,94780.9,179149,97679.8,94555.5,153500,61440.2,39.1679
