"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","Time"
108767,110600,184271,78263.9,74683,151263,49594.7,32.0277
111397,114634,185886,68504,66437.8,146440,75638.8,32.0319
94979,100841,182150,57457.8,61961.5,139659,34204.1,32.0334
138744,140154,199689,76836.5,77757.8,146331,72572.7,32.0468
107565,108316,182810,93414.5,92627.2,151774,61607.7,32.0612
98275.2,104225,183770,73330.1,75578.1,143542,28878.3,32.065
87054.2,94602.6,162820,47300.6,52674.4,132562,46451,32.0683
102840,106373,183237,52795.9,54551.8,135088,48013.3,32.0691
139753,136575,204562,117382,111962,158616,98218.3,32.0709
68777.1,73593.1,158198,48959.1,56172.8,134727,30147.8,32.0982
84341.4,88336.1,174829,63330.6,72922.3,138294,27334.3,32.0994
118399,119078,193418,56850.3,61566.4,136247,31349.8,32.1004
99102.6,99894.6,180594,53183,56737.7,132343,54198.2,32.106
66985.4,73563.9,155793,40664,44960.7,124217,17712.2,32.1065
111836,107419,188965,111844,107786,152874,127731,32.112
118806,119469,197216,95943.3,103588,148433,90060.8,32.1134
93656.1,97568.4,176236,66538.6,69954.1,143822,30983.6,32.1134
118974,112784,192463,95434.1,84634.3,158990,51083.3,32.1213
94410.4,94684.2,172160,65134.3,63915.8,141737,28886.9,32.1396
122986,126330,198884,57130.6,59482.4,136379,63573.9,32.151
99422.9,100018,180773,87296.1,87020.5,146360,99524.9,32.153
94362.7,99466.9,175401,49184.1,52326.8,135061,34650.3,32.1549
114237,111339,193450,67028.8,70317.2,142321,53708.4,32.1575
137774,131500,200227,97789.8,88717.1,158137,101247,32.1696
116861,118704,193831,71385.1,73703.4,142392,68466.4,32.1716
73022.3,75398.5,157928,58598.6,62263.4,141440,12309.7,32.1729
97324.1,104437,180045,68978.8,71460.9,141937,22397.9,32.1749
71326.1,77166.6,159262,41821.3,44057.4,131930,24134.6,32.1921
107094,113312,183599,56031.3,58475.9,135322,34778.6,32.1969
116926,116423,196307,86718.8,91258.3,149611,55832.3,32.2125
104055,109456,186438,65114.4,66652.7,141853,39770.3,32.2162
88220.7,93621,179094,77937,85524.5,145248,63703.5,32.2212
89549.5,85982,175817,91105.5,93540.2,148796,137685,32.2221
121578,118851,183422,107060,99149.5,157821,84564.8,32.2372
122226,122568,193435,62450.5,61708.4,139566,60138.1,32.2526
102481,98681.6,183635,113904,111356,155352,58928.1,32.2551
84840.5,93450.8,168432,47929.1,52046.7,132136,35292.4,32.2897
106570,103102,186433,77309.6,78840.4,148583,67119.8,32.2972
94305.8,96855.9,177171,70401.4,72205.4,144032,27173.3,32.2996
107468,110716,186592,88037.3,89043.5,148293,46541.3,32.3049
65365.5,68647.3,154337,56948.8,61340.2,138679,17805.8,32.3069
123703,118752,198792,90725.5,84406.3,153721,101860,32.3071
101811,104975,186529,58168,61367.9,136516,70247.6,32.3134
102553,103865,186849,78235.4,76392,151819,39682.7,32.3313
74970.6,84693.7,169152,52022.5,56791.5,136204,16113.5,32.3316
78938.9,89250,175912,41394.1,48304.5,123971,19475.5,32.3383
99229.5,103329,186859,52217.6,58264.8,131598,60211.8,32.3467
118417,120543,184765,66093,69563.8,143606,53308.8,32.3547
110714,116210,189564,64912.3,66129.8,142369,50419.4,32.3606
123774,128710,190112,73823.3,76728.9,145209,62686.5,32.3976
80303.2,88155.4,159921,55936.5,58769.4,137495,30619.5,32.4264
113381,110079,183877,67403.4,64649.9,146059,43009.2,32.4319
123324,121557,190505,89054.1,86864.2,153854,67972,32.4365
78680,86349.6,168617,73200.4,78451.3,144847,27411.2,32.4482
84803,90874.7,164924,49976.6,54332.1,131607,29923.8,32.4508
80939.1,83881.6,172800,46593,51304.8,131333,28235.6,32.4529
94879.8,99461,178954,50875.4,56776.7,130956,52895.9,32.4632
66493.3,74361,151619,58440.2,66971.3,136273,9635.16,32.4661
103290,107406,183444,68069,71025.1,144224,41892.6,32.4704
101534,102515,184414,70841.8,73217.7,143717,32172.5,32.4934
74484.5,81422.6,155408,48694.4,55086.4,129396,28908.3,32.4953
85016.6,92156.5,176131,55106.8,57985,135120,29600.6,32.4965
152021,145133,203271,94055.5,92530.2,152536,80903.7,32.4991
134062,129040,202247,112549,110131,157890,59226.7,32.5013
90581.7,95855.7,170075,51880.6,55705.4,135032,26840.1,32.503
81889,91184.6,171861,39161.5,44008.6,127817,28911.4,32.5129
79603.1,83635.1,165432,57406.1,63640.7,136365,30114.2,32.522
80100.7,86038.7,165309,50984.4,55892.2,131542,26615.3,32.5325
101659,105953,180851,55809.6,59743.2,135200,43601,32.5378
112464,111573,185636,104092,105694,153298,122578,32.5453
121633,118386,192636,99963.9,96096.1,153100,154146,32.5503
72116.9,78141.9,159261,62363.8,70864.7,135913,51208.1,32.554
118122,119443,189548,89170,87606.9,152892,57590,32.5579
100483,108740,184112,53936,58296.5,134415,55954.1,32.5664
95776.6,95594.4,172854,91255.1,96929.6,148458,77986.4,32.5676
122333,122740,193044,108999,109971,158584,88061.7,32.5794
105211,98586.4,187082,121704,124124,155748,182237,32.5801
97119.1,99264.3,179150,83912.6,84558.4,148716,27616.7,32.5865
94419.1,99384.2,174758,65574.1,70513.9,141652,51777.5,32.5971
125523,118970,197227,108245,104688,158420,35942.1,32.5977
99958.2,103464,183176,78608.9,77248.6,148012,63780.3,32.6025
69736.4,74384.9,158749,92439.8,105181,145035,38317.5,32.6149
103256,108064,179354,72676.5,76832.9,144866,87443.8,32.6156
114515,120311,192275,58522.5,65091.1,136509,56951.3,32.6176
76747.7,83439.3,162104,47580.1,52058.7,130468,24697.9,32.6215
112588,113890,193466,69154.5,69195.2,148225,45419.4,32.6319
77112.6,82862.3,161592,64600.4,70053.5,139085,17511.2,32.6364
61401.1,64758.7,151272,83013,92130.1,144063,21293.8,32.6435
84253.1,89012.1,166362,65564.7,68041.9,144580,27035.3,32.6499
99028.6,103794,181732,47796.6,49556.1,135797,32121.1,32.6528
100788,106361,185936,62095.3,62905.6,140514,55501.4,32.6561
77929.2,81789.3,163083,51022.8,58009.8,131933,17251.8,32.6708
99938.2,103015,183833,83737.4,89733.5,144514,40593.2,32.7064
126099,120603,196423,84877.8,82329.6,149577,100409,32.711
72743.6,79036,162309,68418.2,81368.8,135610,21314.5,32.728
104067,108987,188661,46656.8,52403.9,128769,48902,32.7574
87155,95788,175084,57573.9,61022.7,141222,38279.7,32.7779
105151,107223,175300,76363.4,80376.3,145312,113697,32.7819
97204.4,98071.6,177627,91571.5,93703.1,148901,74661.8,32.7822
81198.8,88944,164854,56262,60965.3,136334,29688.4,32.7924
84808.8,89235.9,173484,51487.6,53026.3,135555,32039.9,32.8093
121154,121058,192488,105569,103525,156076,159929,32.8119
121140,119068,192239,93280,92250.1,150694,92411.9,32.8214
83091.1,91140.3,163050,53192.8,58488.1,133849,35146.7,32.8356
107061,108979,190112,69575,69142.2,146679,37217.4,32.8454
81642.3,87664.5,171624,50426.9,57537.8,130869,54258.2,32.8598
130214,126974,200962,100268,99718.6,155849,119271,32.8736
120712,119786,192731,83555.6,83590.9,151563,88803.6,32.8853
78378.3,81331.8,165536,64890.8,68108.3,140302,15185.7,32.8884
78758.9,77739.3,162692,70504.4,71157.4,144561,13859.7,32.8886
77552.1,83407.6,171949,55369.4,64076.7,131919,29577.7,32.8916
144680,134008,203779,102370,96600.5,154922,97111.7,32.8921
79649.3,84519,159453,37670.2,40870.6,124222,30593.2,32.8962
138652,137318,200342,76451.2,73503.1,153266,115164,32.8994
71373.4,76091.7,159105,56695.7,62515.3,137531,19630.6,32.8996
128557,119434,202751,97667.7,94476.9,154800,59241.2,32.9017
104302,102825,180004,91538.6,91118.9,150629,80611.4,32.9018
74494.4,80516.1,158184,49472,54458.9,134811,37887,32.904
97339.6,102275,176741,47887.7,50631.8,133705,34854.2,32.9041
102065,103479,185504,70831.7,73897.9,143532,35687.1,32.9049
137426,131721,197254,114298,105612,159261,133513,32.9184
80076.3,85873.1,170077,75595.1,82657.4,144669,48608.1,32.9222
101567,104673,182357,70980.8,73457.2,144822,70992.1,32.9258
126479,116495,199983,105060,94519.3,157991,113482,32.929
69797.2,74973.6,155729,51661.7,55910.9,139130,28821.5,32.9337
76106.8,82722.7,169535,59823.9,64967.1,139347,35707.7,32.9346
70344.9,69724.2,159784,83109.6,89163.3,145892,29523.1,32.9447
76803.8,84932.4,160794,40746,45253.7,122249,27095.4,32.9502
102345,108003,182336,62685.5,67976.6,136865,46918.9,32.953
75451.1,75228.2,159658,78403.6,75787.4,148180,29614.2,32.9584
74192,81413.1,155451,49896.1,55093.1,134232,38416.6,32.9789
93397.8,94665.6,184485,69704,73236.5,143748,26252.3,33.0027
70914.7,79632.3,163372,39333.9,47803.3,122410,30372.3,33.0059
74094.6,80983.3,159354,58380,64887.4,137994,26100,33.0067
124044,118701,199458,95586.8,91739.9,153009,73158.2,33.0093
90994.3,96956,168715,56840.3,59390.7,138148,44512.9,33.01
103280,108657,182855,58651.5,58814.5,139086,31032.5,33.0248
72029.6,77210.1,160718,59238.3,69051.2,131782,30755.1,33.0348
128985,128865,192109,95333.3,94878.6,148746,95945.1,33.0523
79788.9,81842,162560,53584.5,58497.2,136338,20159.4,33.0955
132207,129205,195933,115082,113846,159099,75216.4,33.099
113394,114424,194684,86248.5,92269.7,145741,89806.5,33.0994
83396.2,89734.3,168247,53285.2,59056.7,131230,38073.1,33.1067
107026,107855,188879,76980.7,83539.2,144180,61695.3,33.1169
70053.7,77716.7,158138,42501.3,47461.4,125170,25923.3,33.1256
95637.8,93848.8,182144,69264,69353.7,144940,32246.9,33.1375
108336,109693,189749,61085.1,62724.3,139282,56424.2,33.1464
85396.4,90424.9,172462,59914.3,64702.7,138741,30401.7,33.1584
98067.8,104113,182837,56150,58467.9,136425,42507.4,33.1634
130097,127151,191563,101908,98365.8,154672,132306,33.1657
101289,100648,177102,69383.7,70278.5,142209,27354.1,33.1663
71456.8,71479.5,161830,68777.4,69066,145937,23792.8,33.1726
87689.6,95823.4,178881,54026.5,60779.3,133434,29598.6,33.1771
104500,104475,189679,80347.8,83235.3,145257,78536.2,33.1778
104153,102365,174177,100039,96829,153473,128392,33.1825
73800.6,71834.3,159493,108051,110722,152678,25819.3,33.1892
98916.6,103931,182618,58947.9,60126.9,140842,37527.6,33.1949
91689.3,97883.8,169037,46072.8,49330.7,130559,42873.9,33.1978
83852.3,90544,172188,63605.3,66395.1,142375,36887.3,33.1983
115129,118903,185689,89903,90745.7,149698,33024.3,33.1987
107794,107368,182525,66756.2,67026.4,141509,50163.8,33.2018
84195.1,91112.4,164881,47736.2,51662.7,133907,28590.3,33.2104
94376.1,93726,182727,83698.3,81424.8,151376,50236.3,33.2126
98653.4,100475,185999,80664,88927.4,143984,46838.9,33.237
77606.8,82279.4,162561,52357.7,55371.2,134057,25744.6,33.2409
115746,113777,187638,97950.4,105319,152788,47812.6,33.2453
98508.8,97934,182549,55418.5,57116.9,135740,33631.6,33.2571
110754,116269,186211,68182.8,69107.2,140804,49294.4,33.2605
80734.7,86707.5,165232,60543,64242.4,141567,28298.3,33.2661
106044,111847,186583,52585.3,55355.6,134214,30075.3,33.2688
107315,108120,180014,86947.1,86678,152225,36331.5,33.2769
92901.3,97720.4,183342,65791.7,74201.8,135702,33779.6,33.2946
79284.4,86966.5,161892,54588.7,63550.1,130989,58272.5,33.3008
85091.6,91310.6,164325,53719.6,62354.8,134120,28309.8,33.3021
90502,93987.7,169282,53763.2,57527,136304,40048.6,33.3058
80401.3,82803.2,166507,73389.1,74442.5,146073,42070.1,33.3058
122029,115212,196248,115814,108936,156178,125642,33.33
76494,83996.5,173260,61570.8,70795.1,134839,34539.7,33.3466
92914.2,97953.3,169609,58316.9,63411.2,139035,34399.9,33.349
78864.8,81910.5,163365,72565.4,83018.1,140794,26430.8,33.366
91745.1,93639.6,172122,61874.6,65225.5,141671,31205.5,33.3662
84683.3,86180.1,170048,52306.3,58040.3,133572,48765.2,33.3705
101269,97482.9,184049,80222.6,83845.8,148084,59300.2,33.3935
107042,108880,188669,66553.8,65479.6,143987,69565.6,33.3975
98822.8,105681,180165,79021.4,84932.9,144552,34078.8,33.4068
68017.7,76050.6,159958,73298.3,88132,137966,18657.5,33.4071
103172,109628,182146,83445.6,85504.7,145506,60599.6,33.4192
95961.6,97042.2,175061,80164.2,82477,146327,78847.1,33.4313
63955.8,69317.9,159118,41605.9,47453.6,125740,21605.4,33.4343
105142,109987,188827,61618,62329,141579,42765,33.4361
73832.9,79143.3,167385,41178.5,47100.7,127928,21218.2,33.4436
94551.4,87110,179432,117227,111465,158798,139125,33.46
114853,115662,186899,61115.3,62691.3,138491,60870.6,33.4669
117100,113144,193307,104300,104108,156363,71087.6,33.4924
70788.9,76493.1,160072,60770.6,66242,135694,31443.5,33.505
146148,137426,203053,98771.2,92681,155958,93309.8,33.5079
90980,99443,169163,64379.6,67991.2,141905,24414.7,33.512
104144,107423,179644,76790.7,80584.2,142293,100310,33.5264
71313.1,75843.8,168501,61546.9,67071.1,137961,59320.6,33.5375
86526.5,90875.3,173475,60538.5,64828.8,139053,37064,33.5479
144899,137069,203697,100958,96270.5,154804,77464.7,33.5524
92310.6,96110.5,177310,85736.6,93543.3,145247,90043.5,33.56
91605.7,93267.6,172746,43387.5,47307.2,126942,34470.6,33.564
84113.9,88800.3,166182,88544.4,97081.6,145756,31346.4,33.5661
98599.6,94012.1,187697,46609.2,44651.4,134436,22755.7,33.5716
136170,125971,203469,79316.8,71018.9,152771,69015.9,33.5723
137374,127476,196606,122560,113898,160497,103811,33.5803
94526.5,95002.5,182933,72049.1,68956.2,149058,36059.7,33.5877
111219,117947,186995,66504.8,70524.5,141413,32347.9,33.5909
125549,126055,183708,82042.8,81533.8,148338,103321,33.5921
79969.1,84431.2,168493,43298.4,48308.4,131716,48468.8,33.6059
121859,122125,184144,74087.3,70331.2,148388,55783.3,33.607
136040,133435,193983,88606.6,85415.2,152346,71717.1,33.6227
96441.6,101902,183096,92333.1,96749.1,147506,30902.8,33.6239
117083,114212,182586,90091.3,86235.2,151120,75419.3,33.6379
106805,110733,186495,71401.7,73573.4,146321,62874.8,33.6437
121756,124116,195887,95724,95703.8,153094,45389.7,33.6478
98238.8,104016,179753,61204.5,66550.8,134571,79843.8,33.648
103717,105935,180118,56805,54217.2,142110,34967.8,33.6634
89517.9,91923.9,172992,68446.5,73135.2,143691,28885.5,33.6828
82336.7,81558.5,169761,44028.9,46145.5,136466,20770.9,33.6918
120672,117207,191768,98256.3,95510.3,153460,106194,33.6963
82438.7,87454.1,163446,64716.8,62147.4,146036,32346.1,33.6978
127727,122530,198366,85797.4,88819.7,146096,92085.2,33.699
135360,136700,202566,85165.1,83215.4,150840,75388.1,33.7009
108596,112708,186406,60902.4,66089.4,137753,64589.1,33.7082
102899,108191,186674,58177.9,59028.9,142589,47333.6,33.7121
89304.9,76063.1,170105,55923.7,58615.7,135692,10440,33.7123
88614.2,96008.3,169842,80277,85642.6,144529,57279.8,33.7181
104102,105401,182707,63055.8,65377.1,141487,33597.5,33.7222
106601,108179,190172,62503,65112.5,141401,77728.1,33.7261
79549.7,80204.4,170190,65786.9,65522.2,144525,44530.6,33.7383
100567,104649,181687,57092.7,61328.7,135300,42188.4,33.7398
91401.3,94168,169945,90553.4,90848.6,151127,23925,33.7595
81920.7,88648.3,175639,50051.8,54047.7,135074,39308.6,33.7609
98166.4,103066,183222,57247.5,61819.8,134418,56832.5,33.7667
149587,135038,203143,107711,96125.7,159132,142405,33.7684
120391,120357,193059,74482.1,73377.5,146192,54871.4,33.7696
90162.9,98180.3,182995,65892.9,69855.3,140812,33543.2,33.7766
88203.2,93120.7,176177,54897.7,59605.8,136080,35963.4,33.7814
138521,135894,200401,80309.2,77688.1,147793,80515.7,33.7836
66031.8,73705.9,151318,41519.5,46024.8,127875,20334.3,33.7843
93197.9,92358.1,178481,99553.1,103033,153626,57307,33.7862
127256,126327,196783,80983.5,79558.6,147697,113779,33.7986
118779,121767,192118,67542.2,72261.4,141629,51135.7,33.8137
108149,107717,183836,95938.4,95473,148947,121167,33.8139
144944,139464,206235,75840.2,72942.3,148412,67360.9,33.8161
84741.3,91395.4,169526,33280.3,37247.7,115180,39905.7,33.8176
77530.2,80015.1,163130,67541.6,73820.2,142221,25230.8,33.818
90776,98433.7,169122,60500.8,62530.8,140856,18811.7,33.8181
96813.4,102457,186063,59253.1,64580.4,138582,86557.4,33.8235
122633,116816,193918,96724.3,88654.5,158394,54656.7,33.8313
67546.8,73412.7,152606,68314.4,78823.7,138767,33055.2,33.8388
98921.5,96746.4,176368,114094,119300,151477,42026.2,33.8389
114659,115473,183383,74272.7,68893,147739,50831.7,33.8391
113061,115089,185712,69060.1,65858.7,148123,38903.9,33.8466
80194.6,83709.3,163025,54707,61069.9,137777,35149.1,33.8524
112403,113559,185848,89425.1,86677.9,148697,50593.2,33.8774
116183,119316,191642,100775,105280,150775,92868.9,33.892
100233,104920,176473,70765.9,72366.6,144973,53409.1,33.894
88607.5,93303.4,179641,50237.6,55450.3,128403,42019.7,33.8988
114665,115578,184096,89234.3,92438.9,146103,131370,33.9161
119644,112366,183463,114920,108889,158931,143539,33.9401
110326,116082,181398,61637.7,65665.7,141030,45671.4,33.9406
126293,126773,192130,119504,121159,157151,47423.8,33.9465
74924.9,79171.1,167715,52279.7,57882.7,137945,28499,33.954
90599.2,95508.4,173013,62109.4,67312.2,138009,33643.8,33.9576
97227.2,103760,183205,55675.9,61310.2,135494,34871.8,33.9785
87288,90250.7,170181,61600.8,62432.4,144092,28391.6,33.9865
90883.5,92800.2,172042,69580.5,70310.6,146302,35558.2,33.9916
106313,108291,180213,74126,74142.3,148286,37518.4,33.9972
92217.9,96989,165805,61632.2,63435.9,143299,43526.5,33.9977
102458,99846.1,184390,66583.8,69314.7,138627,66947.1,34.0022
79929.4,85034.2,170569,70376.2,75941.2,140480,26536.1,34.0056
95826.8,102413,172188,54019.8,57642.5,136104,61380.3,34.0126
112598,113730,191530,69965.4,71859.5,144535,85352.8,34.0256
96501,104034,184318,79611.5,82069.3,148513,42896.9,34.0471
100612,102070,182546,80897.4,77464.9,151159,23719.2,34.0491
72804.8,78943.2,163146,73761.3,87502.7,138527,30552.1,34.0741
100281,95915.2,186038,96496.2,101780,152815,58020.7,34.076
100015,97188.4,178920,88400.2,85267.5,152366,46219.7,34.1042
94784.5,100613,171850,50020.9,51597.8,135374,44170.6,34.1045
95709,95921.1,181943,55620.9,57973.1,137332,35761.7,34.1141
101096,102406,180319,73900.7,73783.4,147729,35717.3,34.1142
85039.9,84909.7,176615,89274.1,93657.3,151903,53807.9,34.1573
109768,110408,185566,97998.6,96671,151821,112493,34.1753
149553,139660,206726,125013,109144,165725,123309,34.1805
94754.8,100379,182067,47480.5,53091,130971,41102.9,34.1819
111170,113963,191440,55343.5,60439.7,136159,89603.6,34.2128
60262,68931,149293,61514.8,72098.8,134431,34848.1,34.2237
116437,118590,186335,94859.8,94462.6,155063,57705,34.2282
101172,102524,183800,79395.9,78502.7,147340,27504.2,34.2284
85058.9,94548.2,172349,48001.6,54571.8,133635,22150,34.2475
106627,110108,179677,89787.5,89914.6,150425,64911.8,34.2493
86347.7,94812,167909,48309.8,53142.7,131262,32031.8,34.2525
70455,75611.8,158275,40448.4,44592.1,132211,25691.7,34.2563
105736,108396,182405,79558.1,83486.5,145476,66877.4,34.2671
76665.2,84822.1,162975,57101.6,64133.6,135058,28974.9,34.2678
76942.5,82880.8,162830,45971.2,48194.3,135142,18176.8,34.2734
118410,118640,189559,98235.5,95280.8,151224,135431,34.2806
90856.1,96318.7,173572,83235.1,86014.5,147324,50342.4,34.2819
77980.4,81700.5,162464,76361.2,83104.8,143558,10281.2,34.2821
121557,121117,193234,75055.4,75888,148722,52083.3,34.2823
122844,120365,193240,93582.1,92522.3,155077,69166.4,34.2867
129144,124451,199092,83938.1,76999.8,148325,80109.8,34.3025
96774.6,103213,180841,50003.9,56344.8,131087,50001.4,34.312
118638,117901,193461,75969.4,71945.1,149309,70077.2,34.3145
113388,115841,189169,80893.8,80667.3,148281,64211,34.3157
119875,120315,188381,74767.8,74657.2,146007,98396.9,34.3165
80655,77819.4,162663,68699,69762.5,145543,54704.5,34.3262
80256.4,81090.9,168754,59000.8,59979.7,141788,19066.6,34.3325
107346,99812.2,183371,120358,112314,161769,114694,34.3361
