"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","Time"
123063,118586,188502,90402.3,87651.6,154931,104015,132.508
141465,137848,201026,120499,113911,159195,115928,132.524
64502.6,70404.7,154906,53586.7,62614.6,130479,25340.3,132.528
103762,107153,183910,80195.6,82298.2,146776,72342.2,132.54
73794.6,80841.6,160196,74220.9,86485.6,139173,27219.2,132.542
106455,102753,185373,120539,117012,158336,102379,132.548
90010.2,90980.4,168535,110225,120770,151402,57349.8,132.586
123993,121331,192052,104950,97878.9,158725,104847,132.593
107214,109975,186784,74981.4,78293,146629,77699.3,132.601
69593.2,72905.9,156403,74793,80968.5,144711,21562.7,132.66
75319.6,82520.5,157741,61922.1,72705.6,136153,31058.8,132.663
74913.6,80399.1,158953,69004.7,79609,134718,51559.8,132.681
126358,126655,193435,87505.6,86598.8,152967,113637,132.686
88040.9,90640,178944,89667.4,99650.5,145948,76010.6,132.691
99129,99301.2,177750,69426.9,68200.6,147709,41948.7,132.697
124149,119285,194644,110968,108692,157242,171020,132.756
120894,118156,194688,116895,105269,161469,60514.1,132.779
89061.2,93374,175359,75375.5,85889.5,141175,52654,132.845
88248.9,86957.8,168517,74434.6,82376.3,145332,62445.5,132.857
85881.3,77374,172528,97337,94531.4,153007,58649.8,132.899
87139,92249,164983,62016.5,67703,138856,42721.4,132.901
84481,89003,166662,69690.1,72846.6,141457,58850.6,132.909
90503.3,97756.6,168115,74260.1,81007.5,143863,39930.2,132.925
104782,106472,180173,80862.5,78403.4,151169,94883.6,132.933
71439.2,73513,160688,68733.1,77703.1,143851,30230.1,132.959
88085.2,93912.1,169075,58296.6,63649.2,138865,62888.1,132.961
79000.5,88498.7,165077,65910.9,75237.1,140818,31098.3,132.966
74781.4,81157.4,158347,83514.2,95071,143562,78696.7,132.97
98262.9,106519,173177,71839.7,79587.6,142300,51171.3,132.984
67582.6,73734.3,151310,63030.3,69572.8,138543,43577.6,132.996
75906.4,84318,157992,46424.8,55689.4,126190,40614.2,133.011
95866.7,95514.1,177486,88080.1,93897.1,145730,54005.4,133.036
70064.4,76807.2,163098,67214.6,79187.4,138163,41528.9,133.051
147040,139002,200655,121708,116886,161823,116094,133.074
105031,110330,181816,64083.7,69524.3,140124,64473.3,133.075
91200,88160.3,174287,88175,92429.2,148510,59445,133.076
68743.3,72455.6,153346,55710.7,61293.7,136114,48612.4,133.078
106960,102315,187310,113978,122361,152017,178847,133.081
110133,107282,184343,78496.6,76505.6,148617,90564.9,133.099
121420,117331,193499,101540,103402,155624,114973,133.133
69677.3,72882.9,155650,46000,52510.9,128987,34684.9,133.144
123539,116606,198571,86310.8,89334.7,150592,76005.3,133.173
63228.2,71222.2,151777,63249.7,74673.3,134471,18461.9,133.184
123936,112152,195427,113285,104553,158461,165528,133.186
104714,108941,181889,99604.7,103273,147532,63557.9,133.19
70037.2,75820.8,155226,47156.7,53740.1,132676,26123.9,133.198
86332.7,94211.6,159406,79773.4,88822.8,145378,58996.6,133.207
72768.6,73693.1,159450,81977.3,94872,140261,36829.6,133.216
82461.6,88733.7,169157,73150.4,78805.9,141878,40042.7,133.217
107605,107688,192955,92085.7,94387.8,149058,89341.6,133.222
94989.5,95918,176935,87108.1,88761.6,146118,128616,133.226
65441.5,66816.3,158997,77454.4,83464.4,144057,33491.8,133.237
78535.9,83547.3,162026,51914.6,57143.3,135849,43442.4,133.255
79119.7,84227.8,165171,60820.6,67579.2,138967,54899,133.261
108220,109584,192082,81901.5,86895.1,145047,78752.5,133.268
80199.1,86996.2,170868,48505.6,53787.6,127419,44754,133.274
65585.7,70106,154802,53359.4,58976.9,135615,34505.7,133.332
74851.9,77265.5,157811,56481.3,58796.8,140494,39039.5,133.368
95268.1,99728.1,178755,62319.6,68002.3,138930,51166.7,133.377
90152.5,90817.7,175645,80883.4,87021.5,148426,62387.8,133.401
102395,101209,179888,94354.9,96122.1,148888,36526.9,133.407
85886.8,90124.5,167736,76886.8,84512.3,142801,52158.5,133.411
111248,110771,185363,115295,115112,152596,90454.8,133.421
61261.7,66656.4,147987,72484.4,84662.8,141139,33559.5,133.43
73552.3,81536.3,157826,52662.7,59328.1,133740,48039.3,133.487
80928.3,87534.1,171359,61598.6,69384.4,137715,43817.8,133.499
74937.4,79138.6,162010,60615.6,66805,137888,43417.1,133.508
109722,113417,184522,71393.7,73983.6,143410,58694.4,133.511
88244.4,90085.4,175761,59243.4,66403.5,138920,43859.2,133.513
64751.1,71014.6,157844,63288.5,73368.2,135796,39556.9,133.542
77624.6,83895.1,169167,61344.2,71457.1,135967,43726.2,133.572
94844.1,95705,173164,76343.7,78470.9,147831,43137.7,133.621
105145,105106,183186,79330,76595.4,150657,63028.7,133.623
76838.5,82163.8,162334,75477.7,82569,147900,39224.6,133.657
63691.6,65762.7,155945,68419.7,74879,142027,38082.7,133.665
76748.9,81457.3,162413,82332.8,92544.2,144057,78606.3,133.681
103505,103531,184641,77682.3,81959.7,146503,74769.9,133.683
67777.4,73665.9,155303,59099.8,69739.3,138686,29524.9,133.709
88272.5,88906.3,167452,100657,104924,152829,47187.8,133.715
100710,105821,180574,83990.8,89688.4,149433,57429.3,133.718
112044,112471,184486,86902.1,88142.3,148043,111914,133.724
76632.7,82689.1,162096,60102.5,67998.7,135933,36031.6,133.736
78126.8,85572.5,168056,77895.2,86040.7,144560,56523.3,133.742
129486,127328,199207,108186,105589,155997,129756,133.742
71491.9,80121.3,154831,46423.4,53077.6,131898,41501.8,133.744
63569.3,71283.5,152301,69506.8,83766.5,139283,44299,133.747
85705.2,89739.6,173642,74510.3,80948.4,144599,34157.3,133.759
84737.3,89066.1,175423,57815.7,62097.8,134431,49505.7,133.78
124713,125774,192967,103218,101190,156034,77522.7,133.782
64911.8,74216,152721,54687.8,63581.9,130439,29128.7,133.785
141004,138365,199237,114146,107475,160508,85019.3,133.797
71515.2,73454.6,157895,75955.6,81999.8,144276,50460.7,133.859
92838.2,97654.9,182700,70048.8,72643.9,143441,62455.3,133.89
109750,105809,192992,72833,77811.9,141263,50292.6,133.929
69912.2,76534.5,158145,67321.3,78049.8,141333,37465.7,133.944
57106.4,59155.2,148674,49509.2,54349.1,131605,25049.1,133.948
131994,120222,200589,115363,104978,160254,171708,133.965
59532.9,66049.4,148920,66798.5,76924.6,137226,24683.2,133.965
96199.4,101570,176645,58009.3,63606,135235,87047.5,133.983
112646,118517,185481,97456.8,100137,151030,100176,133.997
89517,91017.2,172487,87229.4,92620.9,145247,88406,134.02
94479,92926.5,171503,93071.9,101663,146176,53562.1,134.056
121204,113952,197126,82799.5,78475.5,147930,109921,134.083
124445,128334,195837,83095.2,91038.9,144772,85378.9,134.11
76962.2,86171.1,163014,47509.3,54737,128822,55248.4,134.117
100219,94638.7,183398,111375,105884,158697,74002.6,134.117
118909,115871,188678,95095.2,95911.8,151058,113174,134.144
102405,96101.6,183860,97483,102529,151041,82683,134.174
71430.6,75632.7,159347,52999.3,56419.5,137892,41921.3,134.183
107888,105029,186703,78724.9,81518.3,147630,61847.5,134.184
95233.8,102720,172533,58823.7,64344.4,138132,52953.9,134.227
116344,116861,189448,79689.6,80349.8,146108,105241,134.233
76574.9,80925.3,159176,79040.2,89319,141586,42398.4,134.243
89831.5,90613,171987,73914.2,80954.4,142268,54132.6,134.262
95673,98610.8,176068,69157.9,72923.2,141857,48479.8,134.263
72602.1,81521,150850,49938.3,56725.6,134813,44987.1,134.266
90532.4,95453.8,172178,61892.3,70665.6,135675,41372.7,134.281
83974.6,90975.2,160065,55990.5,64476.3,134479,49888.6,134.291
76034.2,85722,159899,43503.8,51046.1,127927,44903.9,134.299
70900.7,77088,161619,82756.3,95639.2,143598,34886.1,134.317
102593,106971,174765,78008.1,84837.2,143660,71246.6,134.372
93699,100694,180395,58358.2,62933.9,141126,52689.7,134.432
69431.8,79150.2,155693,58926.8,72260.1,133633,26200.5,134.437
91756.6,96792.1,173640,47693.1,52307.1,131267,53229.7,134.449
95599,96875.4,174706,103409,106372,152766,64940.4,134.467
92952.2,96658.6,179958,59435.3,62712.3,135745,76502.4,134.49
81299.2,89691.4,165164,66994.4,74275.7,141121,105730,134.539
118882,119064,189418,113938,107340,158568,92833.3,134.545
93339.4,100155,179742,59220.8,62698.3,136529,64310.3,134.569
101063,105202,176166,67078.4,71507.3,141918,93983.7,134.621
149840,143159,204450,104140,94600.2,158425,134841,134.631
109490,113406,189376,60878.3,63424.2,140550,76332.7,134.646
76574.7,81963.2,169330,85115.9,95927,143751,36244.1,134.647
125945,122796,195289,120441,116729,158620,95034,134.67
109828,112145,183331,92769,96573.7,148738,119975,134.68
76785.6,85464.5,170298,63149.3,74123.2,135937,36287.1,134.69
142819,136628,202805,101366,96700.5,156280,82298.8,134.709
70581.1,74748,156472,86262,89693.7,149620,26224.6,134.731
106238,105081,186010,94519.6,89784.7,151966,56904.8,134.737
107411,106062,183249,94122,92143.1,154836,52504.9,134.751
124739,124806,199385,103722,97003.4,158846,128175,134.762
78647.6,83418.2,164851,79155.9,93359.5,139088,31135.5,134.762
71165.7,79425,156182,46682.4,55094,128684,37477,134.8
107403,109634,191408,78117.1,79147.8,145225,81467.1,134.802
73333.4,75182.4,158523,83773.4,92749.4,145142,35665.3,134.888
124643,121045,191791,116767,114486,158986,153397,134.89
68969.4,76194.4,152763,85146.6,97854.6,143683,44571.8,134.894
112233,112548,189408,83713,81575.6,149042,88518.1,134.915
69323.7,73154.7,158100,82633,96751.4,141614,30085.7,134.926
123627,127874,190726,82539.5,83368.5,149764,126685,134.94
85337.6,83282.8,178485,80235.8,83328.4,148955,66940.7,134.961
95145.8,101316,171565,64016.2,71232.7,139756,78575.6,134.963
87699.5,87779.9,179987,63162,68842.8,137106,44047,134.965
131864,119582,199992,103963,98887,155194,129056,134.99
116702,109652,191953,116910,110125,162212,106771,135.004
118956,119388,192882,85550.7,81164.2,153752,81424,135.047
88768.9,91604.1,169530,98538.5,99540.2,152139,80959.6,135.077
94236.2,95214.8,169312,110021,110014,152423,55373,135.081
95752.5,101727,183334,70558.2,76434.5,144694,95994.6,135.096
113580,109304,186676,105887,106705,152257,143430,135.101
113410,114053,189760,99646.5,104048,153367,107131,135.131
74494.3,81802.6,155342,65843.3,76254.4,138414,50447.8,135.149
110241,115258,189873,75984.8,79732.4,145817,72911.5,135.197
66466.1,69007.4,152419,75956.9,80989.3,145101,44644.8,135.286
97222.7,94808.5,180161,81361.5,85045.8,148842,49296.2,135.307
80308.7,87433.4,171621,46275.2,50065.9,128766,34388.6,135.311
90422,93682.8,168422,86991.5,93981.4,146084,72386.7,135.35
93321.1,99782.6,179965,57372.5,63325.2,136328,45988.1,135.379
96273.9,99736.2,177021,73142.5,77738.1,141548,64032.4,135.381
97613.2,98660.2,182761,69387.9,73609.5,142173,60734.7,135.386
111621,112128,181794,110397,109973,156643,81433.3,135.393
106549,100943,181713,94671.8,88803.4,155918,52543.4,135.406
100310,104393,176125,74252.7,78792.3,145263,41919.5,135.406
86264.5,91117.6,168340,61919.7,64180.2,141672,43907.8,135.447
150152,141150,211546,122965,110502,166237,101632,135.457
69557,72656.4,158652,72420.4,82137.6,141487,50710.7,135.466
81395,85878.8,172442,100286,114221,147308,59416.4,135.467
94533.9,97795.3,169963,83842.8,86843.2,148273,44713.8,135.491
108019,109047,187348,97322.9,100593,149335,91012.7,135.517
136515,138629,200981,103212,104062,152537,94889.8,135.574
77906.5,81174,174988,80546.5,89810.9,146415,60047.8,135.592
110439,111671,181904,93752.9,95701.6,152136,76976.3,135.596
92657,100010,172191,84716.3,88836.1,145585,37679.8,135.62
99712.3,96213.3,186909,91099.8,84374.8,159106,100529,135.648
73365.3,80213,158176,48294.9,54007.2,132327,45158,135.685
74501.9,83049.9,155244,80378.9,92434.2,141866,58182.5,135.715
69205.4,76570.5,154814,70504.4,78649.6,138952,108324,135.716
90100.6,94471.1,178670,74646.8,83378.3,140951,67830.1,135.751
95289.4,100654,178702,56327,61833.2,134634,66471.1,135.756
87486.9,95094.4,167327,67807,75018,141086,65120.4,135.822
101223,103931,179604,61502,63436.6,141095,52808.4,135.863
85427.8,90530.4,169437,70761.2,78733.5,141301,47017.8,135.875
114558,115783,199557,112039,121847,152173,130616,135.896
118815,117949,193113,78828.1,79798.3,148485,79292.5,135.905
105409,104677,182893,113179,104763,160042,128300,135.916
73929.3,78309.8,159166,97260.3,110696,146041,57313,135.924
74145.3,78291.1,169339,79402.4,86984.5,144145,65174.2,135.927
68630.7,70993.2,155625,44093.2,48112.5,127283,30613.9,135.929
86116.9,85945.5,172375,85920.7,84865.5,152384,71307.8,135.929
135012,132419,196570,94410.7,94675.5,154285,123068,135.945
86953.4,95503.7,180483,47006.1,52319.3,127400,58421.7,135.95
99039.8,105031,172055,73501.9,78744.2,141060,60246.2,135.967
81332.3,84376,163063,67015.5,75740.4,138740,52753,135.977
89274.9,93460,175101,73678.5,84076,140426,50683.7,136.001
69166.5,76188.5,153636,57844.3,66763.4,137622,25190.9,136.026
83696.4,89892.7,169234,59793.9,67355.4,137981,51615.4,136.036
114780,111365,196353,82522.3,77809.8,149524,71736.8,136.07
74506,83276.2,158352,65868.3,74555.8,138026,59183.9,136.074
76042.9,83324.1,160789,57972.7,65548.2,136156,51298.1,136.097
73813.1,78339.9,165150,84328.7,87519,147181,119634,136.127
114564,111998,190368,99437.5,95618.2,159369,72883.9,136.129
73710.1,80520.7,165467,43379.5,48842.6,131312,25235.7,136.131
101099,104357,175421,78470.1,78641,150711,53637.8,136.158
79252.8,80700.6,166021,54980.6,57838.6,137680,47347.8,136.173
71391.5,78684.7,152344,65657.1,74690.4,141388,49016.1,136.196
107487,109204,191713,78386.9,80259.7,146658,59605.3,136.202
75390.5,80802.7,162688,67948.7,81358.1,135881,48417.1,136.203
106834,108076,188964,86170.6,88572.9,145659,117231,136.205
63329.6,72662,152808,31126.3,37883.5,116839,27321.9,136.244
100751,104987,182735,68086,73086.5,142228,56046.6,136.248
90462.5,93433.9,171744,73328.6,78142.9,143391,61418.6,136.266
96048.5,99077.1,180180,85038.6,90913.7,144320,71031.6,136.317
91426.7,94350.2,176451,59884.5,67092.1,135284,50452.6,136.344
92095.6,93493.5,176495,92314.3,98040.8,148072,69955.1,136.384
112193,115188,186056,106082,111384,152496,72597.1,136.402
116636,119798,193974,82272.3,83727.9,149821,55980.8,136.405
75869.4,79903.1,171803,67363.3,76523.6,138626,37238.5,136.421
73381.5,81469.4,156273,47397.7,55393.4,127683,44859,136.427
79088.2,87438.8,162695,55682.9,62536.6,135619,44115.9,136.429
70896.1,78973.1,155440,60493.1,72315,135410,61839,136.455
93405.7,96173.8,180109,63427.8,69605.2,138567,63456.5,136.474
105638,105032,182992,99598.8,100057,149039,96192.5,136.477
85543.4,85311.7,167714,90808.5,94824.2,151527,49223.9,136.49
114053,107849,189654,101087,99869.9,151800,182379,136.498
89557.3,87863,179857,99003.1,106674,147647,92548.3,136.523
128161,128411,192834,102930,101943,156338,71927.3,136.535
107600,107866,187143,79342.7,81056.3,144027,112360,136.539
87670.7,88720.1,171293,97758.8,101429,151032,66600.2,136.566
92336.8,100356,168892,63246.3,68367.6,138220,58455.7,136.621
72651.9,80811.1,156680,60217,67217,138137,35512.6,136.651
71349.8,75374,163284,75629.4,89306.9,141458,69092.7,136.653
111968,110465,192550,106093,107988,153679,44045.3,136.679
137818,126916,205449,116964,111798,156176,124248,136.691
96661.7,104264,180080,66140.3,74261.9,137928,58496.4,136.697
79139.7,83502.9,160491,70463.4,79833.1,137930,35083.5,136.744
91525.9,88147.4,181735,89278.2,90568.6,152116,63613,136.763
71598.3,79464.1,159191,62880,70748.8,139055,55630.1,136.799
84255.7,88549.5,176612,55757.4,61205.2,138590,38792.7,136.811
96572.5,100722,169207,91624,103378,145392,55631.2,136.858
76855.6,84033,162768,68821.2,75126.9,141757,69353.7,136.897
106871,110656,185552,77702.6,79055.5,145452,71146.5,136.908
70062.5,76890,151762,55271.4,63808,135825,40813.9,136.948
87681.4,91595.9,167495,90050,90722.3,152286,36025.5,136.95
93882.7,99025.6,176113,75090.5,81568.6,144159,101565,136.95
88044.1,93187,179060,75189.1,79988.2,146033,47013.2,136.97
102152,103612,178562,81140.2,81918.3,148356,70078.4,136.975
72721.1,77925.2,168479,62676.5,72525.5,135825,39437.7,136.978
100898,104284,187309,89301.2,92189.3,149054,65130.8,136.995
96014.5,104407,186399,71162.5,80703.9,140742,60569.1,136.997
104020,108188,185334,75729.4,76343.8,146071,50736.6,137.002
95051.2,95198.7,181828,79656.7,80912.9,148493,77761.6,137.058
113135,113796,186390,89858.5,92593.4,150181,77270.1,137.062
74107.6,78572.5,165027,75641.7,83140.9,143841,52057.6,137.074
95114.8,92926.7,179381,77941.7,77891.6,145868,69356.5,137.096
123495,120129,193399,96119.5,91209.5,155388,109138,137.123
78659.7,84646.8,165185,62664.2,71995.1,133674,51249.3,137.146
89628.9,95269.7,173061,80220.9,87817.2,143274,57024.1,137.153
92802.9,93401.2,172090,67315.7,68812.3,143515,50534.1,137.154
86399.7,91788.8,174697,105100,108694,151524,52479.5,137.156
126996,124625,190354,115172,112077,157673,178923,137.158
80619,82264.4,161762,71207,74074.3,140199,85050,137.186
64363.2,72973.2,152030,36205,41844.4,125387,31346.9,137.188
109953,106984,186469,109595,102821,156789,90183.2,137.198
121628,124024,189177,119601,115419,159646,113230,137.222
110198,106821,191533,114361,113523,154929,127501,137.231
95440.7,101003,171475,77751.4,83009.2,144622,69749.6,137.238
85906.7,83596.3,169143,83034.4,79388.8,148855,52675.8,137.247
100026,103303,173364,102525,101448,156067,63813,137.256
118644,118198,192642,86687,88277.2,144608,89378,137.283
92077.4,98037.8,181516,50082.9,56006.9,132641,43893.4,137.286
84488.3,91699.9,162255,59368.8,66261.5,138815,74730.8,137.369
134035,120381,200041,95422.4,90022.4,157345,109562,137.372
99773.7,99393.3,175253,78792.6,80124.8,145845,72556.1,137.386
75970.5,82053.3,164851,55423.3,61480.6,137559,38518.6,137.396
92870.2,95692,171907,88371,92925.6,147947,59234,137.403
79747.8,83353.9,162081,106139,115633,148229,59308.6,137.405
97885.5,100832,178897,87356.9,93363.9,146065,73659,137.406
114860,117114,191609,82076.1,83514.7,148020,122524,137.439
109203,110054,186319,97235.1,96208.3,152107,36073,137.444
68298.3,74642.3,158411,42112.5,48275.6,126480,33976.6,137.453
89208.8,92151.7,169885,74598.6,77433.6,145079,57317.3,137.475
97408.4,96773.6,178828,87069.7,94774.3,145405,66444.9,137.509
73661.6,79956,155549,45292.1,50832.9,131317,45702.6,137.535
111053,113132,184178,71571,70531.7,146278,86908.4,137.555
107002,112618,184224,96615.7,102835,153585,71816,137.571
110425,112810,189451,80783.4,83059,144528,78237.4,137.598
101363,100065,182846,104395,106168,154849,109335,137.607
105818,104515,189024,86672.2,90636.5,147336,83395.4,137.652
87113.6,91230.8,171835,90407.7,99380.6,145287,57688.9,137.671
91730.5,94588.6,170371,55121.2,56073.6,141791,77186.9,137.671
108212,114116,183053,63632,68625.8,139598,67899.3,137.711
75795.5,75285.9,164121,123908,122618,155923,109822,137.728
106544,104859,186195,76641.7,77477.1,152033,73358.5,137.768
125237,125036,200376,81231.4,81203.5,147852,76143.2,137.78
